Duracion;DuracionAscendente;DuracionDescendente;GradienteAscendente;GradienteDescendente;Volumen;Qmax_GEOM;CaudalBaseEscalon;HoraEpisodio;VolumenEpisodio;DuracionEpisodio;Volumen -4;Duracion -4;Distancia de -4;Volumen -3;Duracion -3;Distancia de -3;Volumen -2;Duracion -2;Distancia de -2;Volumen -1;Duracion -1;Distancia de -1;Volumen 1;Duracion 1;Distancia de 1;Volumen 2;Duracion 2;Distancia de 2;Volumen 3;Duracion 3;Distancia de 3;Volumen 4;Duracion 4;Distancia de 4;VolumenCercanoMas1.1;DistanciaCercanoMas1.1;Etiqueta
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.9;0.999;16;2.9970000000000003;31;212;4.997000000000001;44;126;3.997000000000001;35;78;2.0000000000000004;23;34;2.0000000000000004;23;22;0.999;16;123;0.999;16;931;0.999;16;1354;2.0000000000000004;22;Lavadora
23;9;9;0.0125;0.0125;2.0000000000000004;0.1125;0;10.533333333333333;2.0000000000000004;23;4.997000000000001;44;164;3.997000000000001;35;116;2.0000000000000004;23;72;0.999;16;22;0.999;16;78;0.999;16;886;0.999;16;1309;0.999;16;1405;2.0000000000000004;72;Lavadora
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;10.733333333333333;1.996;27;0.999;16;1335;0.999;16;527;0.999;16;104;0.999;16;8;0.999;16;19;6.992000000000007;75;39;2.9970000000000003;31;174;14.984000000000002;100;315;6.992000000000007;39;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.5;0.999;16;0.999;16;573;0.999;16;150;0.999;16;54;1.996;27;19;6.992000000000007;75;4;2.9970000000000003;31;139;14.984000000000002;100;280;0.999;16;597;6.992000000000007;4;Grifos
75;16;59;0.00859375;0.0023305084745762713;6.992000000000007;0.1375;0;10.833333333333334;6.992000000000007;75;0.999;16;170;0.999;16;74;1.996;27;39;0.999;16;4;2.9970000000000003;31;60;14.984000000000002;100;201;0.999;16;518;12.987000000000002;89;879;1.996;39;Grifos
31;16;15;0.00859375;0.009166666666666667;2.9970000000000003;0.1375;0;10.083333333333334;2.9970000000000003;31;0.999;16;209;1.996;27;174;0.999;16;139;6.992000000000007;75;60;14.984000000000002;100;110;0.999;16;427;12.987000000000002;89;788;17.986000000000008;116;1362;6.992000000000007;60;Cisternas
100;13;14;0.0125;0.011607142857142858;14.984000000000002;0.1625;0;10.433333333333334;14.984000000000002;100;1.996;27;315;0.999;16;280;6.992000000000007;75;201;2.9970000000000003;31;110;0.999;16;217;12.987000000000002;89;578;17.986000000000008;116;1152;3.0;30;4482;2.9970000000000003;110;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.716666666666667;0.999;16;0.999;16;597;6.992000000000007;75;518;2.9970000000000003;31;427;14.984000000000002;100;217;12.987000000000002;89;345;17.986000000000008;116;919;3.0;30;4249;0.999;16;5461;14.984000000000002;217;Lavadora
89;14;14;0.011607142857142858;0.011607142857142858;12.987000000000002;0.1625;0;10.733333333333333;12.987000000000002;89;6.992000000000007;75;879;2.9970000000000003;31;788;14.984000000000002;100;578;0.999;16;345;17.986000000000008;116;485;3.0;30;3815;0.999;16;5027;0.999;16;5111;17.986000000000008;485;Lavadora
116;14;14;0.011607142857142858;0.011607142857142858;17.477561837455834;0.1625;0;10.3;17.986000000000008;116;2.9970000000000003;31;1362;14.984000000000002;100;1152;0.999;16;919;12.987000000000002;89;485;3.0;30;3214;0.999;16;4426;0.999;16;4510;0.999;16;4565;12.987000000000002;485;Lavadora
20;0;1;-9999.0;0.012500000000000011;0.2542190812720854;0.012500000000000011;0.1625;10.616666666666667;17.986000000000008;116;2.9970000000000003;31;1362;14.984000000000002;100;1152;0.999;16;919;12.987000000000002;89;485;3.0;30;3214;0.999;16;4426;0.999;16;4510;0.999;16;4565;12.987000000000002;485;Lavadora
20;0;1;-9999.0;0.012500000000000011;0.2542190812720854;0.012500000000000011;0.1625;10.1;17.986000000000008;116;2.9970000000000003;31;1362;14.984000000000002;100;1152;0.999;16;919;12.987000000000002;89;485;3.0;30;3214;0.999;16;4426;0.999;16;4510;0.999;16;4565;12.987000000000002;485;Lavadora
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;11.8;3.0;30;14.984000000000002;100;4482;0.999;16;4249;12.987000000000002;89;3815;17.986000000000008;116;3214;0.999;16;1182;0.999;16;1266;0.999;16;1321;3.0;30;1453;3.0;1453;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.0;0.999;16;0.999;16;5461;12.987000000000002;89;5027;17.986000000000008;116;4426;3.0;30;1182;0.999;16;68;0.999;16;123;3.0;30;255;3.0;30;1466;3.0;255;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.4;0.999;16;12.987000000000002;89;5111;17.986000000000008;116;4510;3.0;30;1266;0.999;16;68;0.999;16;39;3.0;30;171;3.0;30;1382;0.999;16;3697;3.0;171;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.316666666666666;0.999;16;17.986000000000008;116;4565;3.0;30;1321;0.999;16;123;0.999;16;39;3.0;30;116;3.0;30;1327;0.999;16;3642;0.999;16;4012;3.0;116;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;12.516666666666667;3.0;30;3.0;30;1453;0.999;16;255;0.999;16;171;0.999;16;116;3.0;30;1181;0.999;16;3496;0.999;16;3866;1.996;27;4679;3.0;1181;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;12.7;3.0;30;0.999;16;1466;0.999;16;1382;0.999;16;1327;3.0;30;1181;0.999;16;2285;0.999;16;2655;1.996;27;3468;18.988999999999994;133;4208;3.0;1181;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;13.283333333333333;0.999;16;0.999;16;3697;0.999;16;3642;3.0;30;3496;3.0;30;2285;0.999;16;354;1.996;27;1167;18.988999999999994;133;1907;2.0;29;2119;1.996;1167;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;13.45;0.999;16;0.999;16;4012;3.0;30;3866;3.0;30;2655;0.999;16;354;1.996;27;797;18.988999999999994;133;1537;2.0;29;1749;14.990999999999989;111;1829;1.996;797;Fugas
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;13.0;1.996;27;3.0;30;4679;3.0;30;3468;0.999;16;1167;0.999;16;797;18.988999999999994;133;713;2.0;29;925;14.990999999999989;111;1005;0.999;16;1174;18.988999999999994;713;Grifos
133;22;13;0.00681818181818182;0.01153846153846154;18.988999999999994;0.15000000000000002;0;13.333333333333334;18.988999999999994;133;3.0;30;4208;0.999;16;1907;0.999;16;1537;1.996;27;713;2.0;29;79;14.990999999999989;111;159;0.999;16;328;1.9959999999999998;21;1459;2.0;79;Duchas
29;8;8;0.009375000000000001;0.009375000000000001;2.0;0.07500000000000001;0;13.866666666666667;2.0;29;0.999;16;2119;0.999;16;1749;1.996;27;925;18.988999999999994;133;79;14.990999999999989;111;51;0.999;16;220;1.9959999999999998;21;1351;0.999;16;5174;14.990999999999989;51;Duchas
111;23;13;0.006521739130434784;0.01153846153846154;14.990999999999989;0.15000000000000002;0;13.2;14.990999999999989;111;0.999;16;1829;1.996;27;1005;18.988999999999994;133;159;2.0;29;51;0.999;16;58;1.9959999999999998;21;1189;0.999;16;5012;0.999;16;5032;2.0;51;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;13.016666666666667;0.999;16;1.996;27;1174;18.988999999999994;133;328;2.0;29;220;14.990999999999989;111;58;1.9959999999999998;21;1115;0.999;16;4938;0.999;16;4958;3.0009999999999994;42;5055;14.990999999999989;58;Duchas
21;10;10;0.0125;0.0125;1.9959999999999998;0.125;0;14.866666666666667;1.9959999999999998;21;18.988999999999994;133;1459;2.0;29;1351;14.990999999999989;111;1189;0.999;16;1115;0.999;16;3802;0.999;16;3822;3.0009999999999994;42;3919;6.997000000000003;58;4120;14.990999999999989;1189;Grifos
42;8;8;0.009375000000000001;0.009375000000000001;3.0009999999999994;0.07500000000000001;0;15.533333333333333;3.0009999999999994;42;0.999;16;5055;1.9959999999999998;21;3919;0.999;16;101;0.999;16;81;6.997000000000003;58;159;0.999;16;1163;0.999;16;1477;0.999;16;1496;6.997000000000003;159;Grifos
58;11;15;0.0125;0.009166666666666667;6.997000000000003;0.1375;0;15.883333333333333;6.997000000000003;58;1.9959999999999998;21;4120;0.999;16;302;0.999;16;282;3.0009999999999994;42;159;0.999;16;946;0.999;16;1260;0.999;16;1279;0.999;16;1298;3.0009999999999994;159;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.616666666666667;0.999;16;0.999;16;1306;0.999;16;1286;3.0009999999999994;42;1163;6.997000000000003;58;946;0.999;16;298;0.999;16;317;0.999;16;336;0.999;16;435;6.997000000000003;946;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.85;0.999;16;0.999;16;1600;3.0009999999999994;42;1477;6.997000000000003;58;1260;0.999;16;298;0.999;16;3;0.999;16;22;0.999;16;121;0.999;16;186;6.997000000000003;1260;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.166666666666666;0.999;16;3.0009999999999994;42;1496;6.997000000000003;58;1279;0.999;16;317;0.999;16;3;0.999;16;3;0.999;16;102;0.999;16;167;0.999;16;189;6.997000000000003;1279;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.483333333333333;0.999;16;6.997000000000003;58;1298;0.999;16;336;0.999;16;22;0.999;16;3;0.999;16;83;0.999;16;148;0.999;16;170;0.999;16;205;6.997000000000003;1298;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.133333333333333;0.999;16;0.999;16;435;0.999;16;121;0.999;16;102;0.999;16;83;0.999;16;49;0.999;16;71;0.999;16;106;0.999;16;196;6.997000000000003;1397;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.216666666666667;0.999;16;0.999;16;186;0.999;16;167;0.999;16;148;0.999;16;49;0.999;16;6;0.999;16;41;0.999;16;131;7.0;43;2485;7.0;2485;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.583333333333334;0.999;16;0.999;16;189;0.999;16;170;0.999;16;71;0.999;16;6;0.999;16;19;0.999;16;109;7.0;43;2463;0.999;16;2545;7.0;2463;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.166666666666666;0.999;16;0.999;16;205;0.999;16;106;0.999;16;41;0.999;16;19;0.999;16;74;7.0;43;2428;0.999;16;2510;0.999;16;2548;7.0;2428;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.666666666666666;0.999;16;0.999;16;196;0.999;16;131;0.999;16;109;0.999;16;74;7.0;43;2338;0.999;16;2420;0.999;16;2458;3.9970000000000008;35;3166;7.0;2338;Grifos
43;24;16;0.009895833333333335;0.014843750000000001;7.0;0.23750000000000002;0;16.9;7.0;43;0.999;16;2485;0.999;16;2463;0.999;16;2428;0.999;16;2338;0.999;16;39;0.999;16;77;3.9970000000000008;35;785;1.9979999999999998;33;868;3.9970000000000008;785;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.266666666666666;0.999;16;0.999;16;2545;0.999;16;2510;0.999;16;2420;7.0;43;39;0.999;16;22;3.9970000000000008;35;730;1.9979999999999998;33;813;5.9959999999999996;45;8424;7.0;39;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.9;0.999;16;0.999;16;2548;0.999;16;2458;7.0;43;77;0.999;16;22;3.9970000000000008;35;692;1.9979999999999998;33;775;5.9959999999999996;45;8386;3.997000000000001;38;9422;7.0;77;Grifos
35;17;14;0.009558823529411765;0.011607142857142858;3.9970000000000008;0.1625;0;16.7;3.9970000000000008;35;0.999;16;3166;7.0;43;785;0.999;16;730;0.999;16;692;1.9979999999999998;33;48;5.9959999999999996;45;7659;3.997000000000001;38;8695;4.000000000000001;37;14839;1.9979999999999998;48;Grifos
33;5;5;0.0125;0.0125;1.9979999999999998;0.0625;0;16.083333333333332;1.9979999999999998;33;7.0;43;868;0.999;16;813;0.999;16;775;3.9970000000000008;35;48;5.9959999999999996;45;7578;3.997000000000001;38;8614;4.000000000000001;37;14758;2.998;29;16354;3.9970000000000008;48;Grifos
45;16;16;0.010937500000000001;0.010937500000000001;5.9959999999999996;0.17500000000000002;0;18.933333333333334;5.9959999999999996;45;0.999;16;8424;0.999;16;8386;3.9970000000000008;35;7659;1.9979999999999998;33;7578;3.997000000000001;38;991;4.000000000000001;37;7135;2.998;29;8731;0.999;16;13722;3.997000000000001;991;Grifos
38;13;15;0.010576923076923078;0.009166666666666667;3.997000000000001;0.1375;0;19.2;3.997000000000001;38;0.999;16;9422;3.9970000000000008;35;8695;1.9979999999999998;33;8614;5.9959999999999996;45;991;4.000000000000001;37;6106;2.998;29;7702;0.999;16;12693;1.9959999999999998;21;13020;5.9959999999999996;991;Cisternas
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;20.6;4.000000000000001;37;3.9970000000000008;35;14839;1.9979999999999998;33;14758;5.9959999999999996;45;7135;3.997000000000001;38;6106;2.998;29;1559;0.999;16;6550;1.9959999999999998;21;6877;0.999;16;7227;2.998;1559;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;21.2;2.998;29;1.9979999999999998;33;16354;5.9959999999999996;45;8731;3.997000000000001;38;7702;4.000000000000001;37;1559;0.999;16;4962;1.9959999999999998;21;5289;0.999;16;5639;2.9979999999999998;29;5667;4.000000000000001;1559;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;22.383333333333333;0.999;16;5.9959999999999996;45;13722;3.997000000000001;38;12693;4.000000000000001;37;6550;2.998;29;4962;1.9959999999999998;21;311;0.999;16;661;2.9979999999999998;29;689;4.000000000000001;37;1607;1.9959999999999998;311;Fugas
21;10;10;0.0125;0.0125;1.9959999999999998;0.125;0;22.833333333333332;1.9959999999999998;21;3.997000000000001;38;13020;4.000000000000001;37;6877;2.998;29;5289;0.999;16;311;0.999;16;329;2.9979999999999998;29;357;4.000000000000001;37;1275;0.999;16;2071;2.9979999999999998;357;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;22.666666666666668;0.999;16;4.000000000000001;37;7227;2.998;29;5639;0.999;16;661;1.9959999999999998;21;329;2.9979999999999998;29;12;4.000000000000001;37;930;0.999;16;1726;0.999;16;1783;2.9979999999999998;12;Grifos
29;14;14;0.010714285714285716;0.010714285714285716;2.9979999999999998;0.15000000000000002;0;22.133333333333333;2.9979999999999998;29;2.998;29;5667;0.999;16;689;1.9959999999999998;21;357;0.999;16;12;4.000000000000001;37;889;0.999;16;1685;0.999;16;1742;0.999;16;1914;1.9959999999999998;357;Cisternas
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;23.433333333333334;4.000000000000001;37;0.999;16;1607;1.9959999999999998;21;1275;0.999;16;930;2.9979999999999998;29;889;0.999;16;759;0.999;16;816;0.999;16;988;0.999;16;1149;2.9979999999999998;889;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.7;0.999;16;1.9959999999999998;21;2071;0.999;16;1726;2.9979999999999998;29;1685;4.000000000000001;37;759;0.999;16;41;0.999;16;213;0.999;16;374;5.000000000000001;37;4241;4.000000000000001;759;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.65;0.999;16;0.999;16;1783;2.9979999999999998;29;1742;4.000000000000001;37;816;0.999;16;41;0.999;16;156;0.999;16;317;5.000000000000001;37;4184;3.9980000000000007;36;4241;4.000000000000001;816;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.516666666666666;0.999;16;2.9979999999999998;29;1914;4.000000000000001;37;988;0.999;16;213;0.999;16;156;0.999;16;145;5.000000000000001;37;4012;3.9980000000000007;36;4069;2.997;28;4166;4.000000000000001;988;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.2;0.999;16;4.000000000000001;37;1149;0.999;16;374;0.999;16;317;0.999;16;145;5.000000000000001;37;3851;3.9980000000000007;36;3908;2.997;28;4005;0.999;16;35199;4.000000000000001;1149;Cisternas
37;14;20;0.014285714285714287;0.01;5.000000000000001;0.2;0;0.65;5.000000000000001;37;0.999;16;4241;0.999;16;4184;0.999;16;4012;0.999;16;3851;3.9980000000000007;36;20;2.997;28;117;0.999;16;31311;0.999;16;31338;3.9980000000000007;20;Grifos
36;14;14;0.010714285714285716;0.010714285714285716;3.9980000000000007;0.15000000000000002;0;0.6;3.9980000000000007;36;0.999;16;4241;0.999;16;4069;0.999;16;3908;5.000000000000001;37;20;2.997;28;61;0.999;16;31255;0.999;16;31282;0.999;16;31310;5.000000000000001;20;Cisternas
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;0.21666666666666667;2.997;28;0.999;16;4166;0.999;16;4005;5.000000000000001;37;117;3.9980000000000007;36;61;0.999;16;31166;0.999;16;31193;0.999;16;31221;1.9989999999999999;32;31306;3.9980000000000007;61;Cisternas
32;5;5;0.0125;0.0125;1.9989999999999999;0.0625;0;9.45;1.9989999999999999;32;2.997;28;31306;0.999;16;124;0.999;16;97;0.999;16;69;0.999;16;63;0.999;16;610;5.996000000000004;53;808;0.999;16;961;5.996000000000004;808;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.033333333333333;0.999;16;0.999;16;219;0.999;16;192;0.999;16;164;1.9989999999999999;32;63;0.999;16;531;5.996000000000004;53;729;0.999;16;882;3.9979999999999984;63;1000;1.9989999999999999;63;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.15;0.999;16;0.999;16;739;0.999;16;711;1.9989999999999999;32;610;0.999;16;531;5.996000000000004;53;182;0.999;16;335;3.9979999999999984;63;453;1.9989999999999999;32;518;5.996000000000004;182;Grifos
53;15;15;0.009166666666666667;0.009166666666666667;5.996000000000004;0.1375;0;9.45;5.996000000000004;53;0.999;16;909;1.9989999999999999;32;808;0.999;16;729;0.999;16;182;0.999;16;100;3.9979999999999984;63;218;1.9989999999999999;32;283;2.9969999999999994;40;435;3.9979999999999984;218;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.0;0.999;16;1.9989999999999999;32;961;0.999;16;882;0.999;16;335;5.996000000000004;53;100;3.9979999999999984;63;102;1.9989999999999999;32;167;2.9969999999999994;40;319;0.999;16;460;5.996000000000004;100;Grifos
63;5;4;0.0125;0.015625;3.9979999999999984;0.0625;0;9.966666666666667;3.9979999999999984;63;0.999;16;1000;0.999;16;453;5.996000000000004;53;218;0.999;16;102;1.9989999999999999;32;2;2.9969999999999994;40;154;0.999;16;295;4.997000000000001;44;787;1.9989999999999999;2;Grifos
32;4;5;0.015625;0.0125;1.9989999999999999;0.0625;0;9.05;1.9989999999999999;32;0.999;16;518;5.996000000000004;53;283;0.999;16;167;3.9979999999999984;63;2;2.9969999999999994;40;120;0.999;16;261;4.997000000000001;44;753;1.9979999999999996;22;814;3.9979999999999984;2;Grifos
40;11;11;0.007954545454545455;0.007954545454545455;2.9969999999999994;0.08750000000000001;0;9.583333333333334;2.9969999999999994;40;5.996000000000004;53;435;0.999;16;319;3.9979999999999984;63;154;1.9989999999999999;32;120;0.999;16;101;4.997000000000001;44;593;1.9979999999999996;22;654;1.9979999999999996;22;696;1.9989999999999999;120;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.933333333333334;0.999;16;0.999;16;460;3.9979999999999984;63;295;1.9989999999999999;32;261;2.9969999999999994;40;101;4.997000000000001;44;476;1.9979999999999996;22;537;1.9979999999999996;22;579;0.999;16;662;2.9969999999999994;101;Grifos
44;23;14;0.007065217391304348;0.011607142857142858;4.997000000000001;0.1625;0;9.133333333333333;4.997000000000001;44;3.9979999999999984;63;787;1.9989999999999999;32;753;2.9969999999999994;40;593;0.999;16;476;1.9979999999999996;22;17;1.9979999999999996;22;59;0.999;16;142;1.9979999999999996;22;201;1.9979999999999996;17;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.15;1.9979999999999996;22;1.9989999999999999;32;814;2.9969999999999994;40;654;0.999;16;537;4.997000000000001;44;17;1.9979999999999996;22;20;0.999;16;103;1.9979999999999996;22;162;0.999;16;228;4.997000000000001;17;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.85;1.9979999999999996;22;2.9969999999999994;40;696;0.999;16;579;4.997000000000001;44;59;1.9979999999999996;22;20;0.999;16;61;1.9979999999999996;22;120;0.999;16;186;1.9979999999999996;22;361;1.9979999999999996;20;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.233333333333333;0.999;16;0.999;16;662;4.997000000000001;44;142;1.9979999999999996;22;103;1.9979999999999996;22;61;1.9979999999999996;22;43;0.999;16;109;1.9979999999999996;22;284;0.999;16;993;1.9979999999999996;43;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.216666666666667;1.9979999999999996;22;4.997000000000001;44;201;1.9979999999999996;22;162;1.9979999999999996;22;120;0.999;16;43;0.999;16;44;1.9979999999999996;22;219;0.999;16;928;2.996999999999999;50;1053;1.9979999999999996;120;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.316666666666666;0.999;16;1.9979999999999996;22;228;1.9979999999999996;22;186;0.999;16;109;1.9979999999999996;22;44;1.9979999999999996;22;159;0.999;16;868;2.996999999999999;50;993;0.999;16;1072;1.9979999999999996;44;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;10.233333333333333;1.9979999999999996;22;1.9979999999999996;22;361;0.999;16;284;1.9979999999999996;22;219;0.999;16;159;0.999;16;687;2.996999999999999;50;812;0.999;16;891;0.999;16;915;1.9979999999999996;219;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.05;0.999;16;0.999;16;993;1.9979999999999996;22;928;0.999;16;868;1.9979999999999996;22;687;2.996999999999999;50;109;0.999;16;188;0.999;16;212;0.999;16;249;2.996999999999999;109;Lavadora
50;5;5;0.0125;0.0125;2.996999999999999;0.0625;0;10.133333333333333;2.996999999999999;50;1.9979999999999996;22;1053;0.999;16;993;1.9979999999999996;22;812;0.999;16;109;0.999;16;29;0.999;16;53;0.999;16;90;8.999999999999998;64;304;8.999999999999998;304;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.45;0.999;16;0.999;16;1072;1.9979999999999996;22;891;0.999;16;188;2.996999999999999;50;29;0.999;16;8;0.999;16;45;8.999999999999998;64;259;1.998;25;410;2.996999999999999;29;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.85;0.999;16;1.9979999999999996;22;915;0.999;16;212;2.996999999999999;50;53;0.999;16;8;0.999;16;21;8.999999999999998;64;235;1.998;25;386;0.999;16;416;2.996999999999999;53;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.466666666666667;0.999;16;0.999;16;249;2.996999999999999;50;90;0.999;16;45;0.999;16;21;8.999999999999998;64;198;1.998;25;349;0.999;16;379;0.999;16;400;2.996999999999999;90;Grifos
64;19;37;0.010526315789473684;0.005405405405405406;8.999999999999998;0.2;0;10.033333333333333;8.999999999999998;64;2.996999999999999;50;304;0.999;16;259;0.999;16;235;0.999;16;198;1.998;25;87;0.999;16;117;0.999;16;138;3.996000000000002;43;226;1.998;87;Grifos
25;9;9;0.011111111111111112;0.011111111111111112;1.998;0.1;0;10.55;1.998;25;0.999;16;410;0.999;16;386;0.999;16;349;8.999999999999998;64;87;0.999;16;5;0.999;16;26;3.996000000000002;43;114;0.999;16;163;8.999999999999998;87;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.05;0.999;16;0.999;16;416;0.999;16;379;8.999999999999998;64;117;1.998;25;5;0.999;16;5;3.996000000000002;43;93;0.999;16;142;14.988000000000001;97;186;1.998;5;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.4;0.999;16;0.999;16;400;8.999999999999998;64;138;1.998;25;26;0.999;16;5;3.996000000000002;43;72;0.999;16;121;14.988000000000001;97;165;2.9969999999999994;43;484;1.998;26;Grifos
43;13;13;0.008653846153846154;0.008653846153846154;3.996000000000002;0.1125;0;10.866666666666667;3.996000000000002;43;8.999999999999998;64;226;1.998;25;114;0.999;16;93;0.999;16;72;0.999;16;6;14.988000000000001;97;50;2.9969999999999994;43;369;7.000000000000003;58;430;14.988000000000001;50;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.683333333333334;0.999;16;1.998;25;163;0.999;16;142;0.999;16;121;3.996000000000002;43;6;14.988000000000001;97;28;2.9969999999999994;43;347;7.000000000000003;58;408;6.998000000000002;57;497;3.996000000000002;6;Grifos
97;12;14;0.013541666666666667;0.011607142857142858;14.988000000000001;0.1625;0;10.416666666666666;14.988000000000001;97;0.999;16;186;0.999;16;165;3.996000000000002;43;50;0.999;16;28;2.9969999999999994;43;222;7.000000000000003;58;283;6.998000000000002;57;372;0.999;16;446;3.996000000000002;50;Lavadora
43;26;11;0.0033653846153846156;0.007954545454545455;2.9969999999999994;0.08750000000000001;0;10.733333333333333;2.9969999999999994;43;0.999;16;484;3.996000000000002;43;369;0.999;16;347;14.988000000000001;97;222;7.000000000000003;58;18;6.998000000000002;57;107;0.999;16;181;12.987000000000002;88;244;7.000000000000003;18;Grifos
58;22;22;0.00681818181818182;0.00681818181818182;7.000000000000003;0.15000000000000002;0;10.75;7.000000000000003;58;3.996000000000002;43;430;0.999;16;408;14.988000000000001;97;283;2.9969999999999994;43;18;6.998000000000002;57;31;0.999;16;105;12.987000000000002;88;168;17.987000000000002;117;845;2.9969999999999994;18;Grifos
57;22;14;0.00681818181818182;0.010714285714285716;6.998000000000002;0.15000000000000002;0;10.233333333333333;6.998000000000002;57;0.999;16;497;14.988000000000001;97;372;2.9969999999999994;43;107;7.000000000000003;58;31;0.999;16;17;12.987000000000002;88;80;17.987000000000002;117;757;4.000000000000001;37;1153;7.000000000000003;31;Grifos
